id,own,competing1,competing3,borrowertype,accepted,default,profit
639,.24349999,.92930001,.10689732,3,0,0,
640,.2159,.94179857,.74941278,2,1,0,2159
641,.1709,,,1,1,0,1709
642,.0867,.653,.046148866,2,0,0,
643,.2375,,,2,1,0,2375
644,.047600001,.39070001,.065145954,3,0,0,
645,.0383,.55729997,.1171737,2,1,0,383
646,.031199999,.02,.073917806,2,1,0,312
647,.0414,.032977365,.015040565,3,0,0,
648,.31659999,,,2,1,0,3166
649,.086900003,.63606572,.017671917,1,0,0,
650,.2027,,,1,1,0,2027
651,.2253,1,,1,1,0,2253
652,.036800001,.2559,.10105754,2,1,0,368
653,.121,.68632507,.069466315,2,0,0,
654,.032699998,.40813193,.13362317,3,1,0,326.99997
655,.30199999,,.36808908,2,1,0,3019.9998
656,.035300002,.018881951,.18633732,3,0,0,
657,.1213,.84890002,,3,1,0,1213
658,.32530001,.90109998,,3,1,0,3253
659,.241,,.10554644,2,0,0,
660,.1646,1,.07159099,2,0,0,
661,.070200004,.61814463,.31080067,2,1,0,702.00006
662,,,,1,0,0,
663,.32620001,,,1,1,1,-10000
664,,,,2,0,1,
665,.036899999,.4055362,.098496072,2,1,0,369
666,.038899999,.45327559,.023223044,2,1,0,389
667,.049400002,.55857754,.016350156,3,0,0,
668,.15710001,.85020387,.82610559,1,1,0,1571.0001
669,.34920001,,,3,1,0,3492
670,.3132,,,1,1,0,3132
671,.18539999,.94729793,.17914759,1,0,0,
672,.090099998,1,.71116215,2,1,0,901
673,.1309,.84240854,,2,1,0,1309
674,.34619999,.80589998,.74413347,1,1,0,3462
675,.125,.91769266,.10464087,1,0,0,
676,.042599998,.2295,.0037469883,1,0,0,
677,.1162,.90508187,.18219772,2,1,0,1162
678,.0319,.42749479,.14344069,2,1,0,319
679,.041200001,.47377345,.43763143,1,1,0,412
680,.27770001,,.19781217,2,0,0,
681,.21510001,.96603715,,2,1,0,2151
682,.21349999,,.12149745,2,0,0,
683,.16509999,,.15003715,3,0,0,
684,.067000002,,.088988662,2,1,0,670
685,.1533,.92202091,.056271974,1,0,0,
686,.033100002,.35069099,.00092959235,1,0,0,
687,.089599997,1,.41122571,3,1,0,895.99994
688,.1206,.81919998,.057062186,3,0,0,
689,.1002,.73245358,.050805271,3,0,0,
690,.2447,.98940003,.27044231,2,1,0,2447
691,.091499999,.89988863,.10252897,3,0,0,
692,.19660001,.95020002,.36911806,3,1,0,1966
693,.031500001,.34577665,.00013077605,1,0,0,
694,.045699999,.04308036,.027629012,1,0,0,
695,.23909999,,1,1,1,0,2391
696,.2651,,.13199231,3,0,0,
697,.17380001,,.25109974,1,1,0,1738.0001
698,.20730001,.96028697,.1680164,1,0,0,
699,.1506,.74743843,.61769414,3,1,0,1506
700,,1,.34508327,2,0,1,
701,.1441,.87739998,.71590739,1,1,0,1441
702,,1,,3,0,1,
703,.054499999,.4377,.044729739,3,0,0,
704,.2951,,.12967944,1,0,0,
705,,,,1,0,1,
706,.183,1,.81789738,2,1,0,1830
707,.29879999,.95842922,.68074417,1,1,0,2988
708,.043699998,.56516457,.92058575,2,1,0,436.99997
709,.076399997,.72530001,.58068848,3,1,0,763.99994
710,.084100001,.64829999,.030834446,3,0,0,
711,.067199998,1,.49471971,1,1,0,672
712,.211,.9804734,.287714,3,1,0,2110
713,.0484,.52993166,.0092626987,3,0,0,
714,.19239999,.8617,.76702476,2,1,0,1923.9999
715,.3378,,.1214757,1,0,0,
716,.064099997,,.010918494,2,0,0,
717,.059799999,.7958504,.015400253,2,0,0,
718,.0405,.027703986,.016437631,3,0,0,
719,.086000003,.76490003,.13553186,3,1,0,860
720,.31549999,,,1,1,0,3155
721,.066600002,.6527828,.37217993,2,1,0,666
722,.1198,.72641528,,3,1,0,1198
723,.063199997,,.35097754,2,1,1,-10000
724,.12809999,.82999998,.85737693,3,1,0,1280.9999
725,.34639999,,.2453924,3,0,0,
726,.32699999,1,,2,1,0,3270
727,.1473,.90270001,.70008326,1,1,0,1473
728,.090000004,.024817154,.023209358,2,0,0,
729,.035100002,.38991484,.056393798,1,1,0,351.00003
730,.055100001,1,.77892965,3,1,0,551
731,.039700001,.48899999,.0089590233,1,0,0,
732,,,.94089651,1,0,1,
733,.3515,,.14231184,1,0,0,
734,.068400003,,.18592408,3,1,0,684
735,.032499999,.45532635,.005000324,3,0,0,
736,.1608,1,.56050366,2,1,0,1608
737,.34900001,,.52309573,2,1,0,3490
738,.098099999,1,.089477278,3,0,0,
739,.0471,.3565,.40370446,2,1,1,-10000
740,.26730001,1,,3,1,0,2673
741,.2075,.63120002,.05002116,1,0,0,
742,.18529999,.96454108,,1,1,0,1852.9999
743,.1097,,.058458306,1,0,0,
744,.26280001,.83960003,.13585965,1,0,0,
745,.104,.75621748,,1,1,0,1040
746,,1,.16387376,3,0,0,
747,.1075,,.75362402,1,1,0,1075
748,.046700001,.78250003,.28880733,3,1,0,467
749,.1035,,.044541016,1,0,0,
750,.1427,.75169998,.040305682,3,0,0,
751,.034400001,.21089999,.011872026,2,0,0,
752,.34509999,1,.11905482,3,0,0,
753,,1,.30285487,3,0,0,
754,.16949999,,.10779823,1,0,0,
755,.034400001,.018028112,.0051672868,2,0,0,
756,.045200001,.4724063,.070842549,1,1,0,452
757,.145,1,.22906443,2,1,0,1450
758,,,,3,0,1,
759,,,,3,0,1,
760,.3159,1,.36086941,3,1,0,3159
761,.056899998,.68769997,.56484896,1,1,0,569
762,.1288,.91769266,.094781831,3,0,0,
763,.1866,.96454108,.27919754,2,1,1,-10000
764,.3204,,,2,1,0,3204
765,.081900001,,.40370446,3,1,0,819
766,.21340001,,.21931478,1,1,0,2134
767,.031399999,.084399998,.0017620815,3,0,0,
768,.0339,.041560031,.013261334,3,0,0,
769,.039299998,.053833425,.027772147,3,0,0,
770,.1476,.89988863,.15734375,3,0,0,
771,.25560001,,.46371731,2,1,1,-10000
772,.0341,.022872034,.12880725,2,1,0,341
773,,1,.13201354,1,0,1,
774,.19230001,,.20455058,1,1,0,1923.0001
775,.072800003,.71075916,,2,1,1,-10000
776,,,,3,0,0,
777,.1288,.73927331,.12104254,1,0,0,
778,.1551,.8951987,,1,1,1,-10000
779,.051100001,.55699599,.048573714,1,0,0,
780,.067400001,.87879997,.86575383,3,1,0,674
781,.3319,.97814155,.76036662,1,1,0,3319
782,.048999999,,.89064509,3,1,0,490
783,,,,2,0,0,
784,.2298,.96603715,,3,1,0,2298
785,.1303,,1,3,1,0,1303
786,.0557,.046064802,.034961294,3,0,0,
787,.23270001,.96824133,1,1,1,0,2327
788,.038800001,.38209999,.026132656,1,0,0,
789,.035999998,.45327559,.028288135,1,0,0,
790,.2005,,.13646688,2,0,0,
791,.25,1,,2,1,0,2500
792,.041099999,.38299999,.010700517,2,0,0,
793,.14740001,.9368341,.10814179,2,0,0,
794,.033799998,.123,.10529629,1,1,0,337.99997
795,.087300003,.72680002,.51451933,2,1,0,873
796,.1635,.89988863,.20965879,1,1,0,1635
797,.0328,.0801,.21465345,2,1,0,328
798,.0669,,.1068996,1,1,0,669
799,.1045,1,.059909303,3,0,0,
800,.1714,.9252038,.21118307,1,1,1,-10000
801,.031199999,.02,.073917806,1,0,0,
802,.35420001,,.19970921,2,0,0,
803,.1076,.8793,.14206183,3,1,0,1076
804,,1,.30684566,1,0,1,
805,.1956,.032848872,.046420299,1,0,0,
806,.1644,,,1,1,0,1644
807,.071800001,1,.084583566,1,1,0,718
808,.16410001,.72971809,.59140784,1,1,0,1641.0001
809,.1893,1,,3,1,0,1893
810,.1499,.597,.30903304,2,1,0,1499
811,.0405,.47019461,.21688664,3,1,0,405
812,.039900001,.32339999,.10638734,2,1,0,399
813,.0561,,.41964117,3,1,0,561
814,,,,2,0,0,
815,.037799999,.37810001,.23018423,3,1,0,378
816,.038699999,.26350001,.0014942695,2,0,0,
817,.156,1,.18171252,1,1,0,1560
818,.3619,,,3,1,0,3619
819,.1714,.80700207,.15580761,3,0,0,
820,.3337,,.16968097,1,0,0,
821,.2018,1,,1,1,0,2018
822,.031300001,.02,.00023421545,2,0,0,
823,.21690001,.96603715,1,1,1,0,2169
824,.32159999,,.13975585,3,0,0,
825,.26339999,1,.22120272,2,0,0,
826,.047699999,,.079247095,2,1,0,477
827,.0634,,.66079152,1,1,0,634
828,,1,1,3,0,0,
829,.054499999,.72566843,,3,1,0,545
830,.032200001,.02,.00040747106,3,0,0,
831,.041200001,.040666737,.026156079,1,0,0,
832,.1251,.87813306,.44717509,3,1,0,1251
833,.0436,.71579999,.036916617,2,1,0,436
834,.078500003,.73245358,.46133122,3,1,0,785
835,.034400001,.32530001,.10717406,2,1,0,344
836,.2203,.9655652,.011835795,3,0,0,
837,.031399999,.34890363,.00013410849,1,0,0,
838,,1,,2,0,0,
839,,,,3,0,0,
840,.1208,.72889137,,3,1,1,-10000
841,.1106,.68849999,.069116466,3,0,0,
842,.33750001,.98192275,.15569317,1,0,0,
843,.226,1,,3,1,0,2260
844,.1471,,.012150284,1,0,0,
845,.1017,.050366271,.13657446,1,0,0,
846,.27020001,,,2,1,0,2702.0002
847,.054000001,.64899999,.34751794,2,1,1,-10000
848,.052999999,.53939998,.023912827,1,0,0,
849,.30129999,,,1,1,0,3013
850,.23270001,,.32671341,1,1,0,2327
851,.070600003,.44749999,.26167446,3,1,0,706
852,.068000004,1,,3,1,0,680.00006
853,.037300002,.22050001,.21298231,2,1,0,373.00003
854,,,,2,0,0,
855,.36149999,,,1,1,0,3615
856,.1559,.67320001,.073774017,1,0,0,
857,.0528,.48789999,.33003855,2,1,0,528
858,.21870001,,.31209376,1,1,1,-10000
859,.036400001,.081500001,.071224883,1,1,0,364
860,.3326,1,,1,1,0,3326
861,.25650001,,,2,1,0,2565
862,.088600002,1,.58331949,3,1,0,886
863,.047899999,,.08601439,1,1,0,479
864,.36109999,,.92646432,1,1,0,3611
865,.033599999,.41769999,.091476165,3,1,0,336
866,.22220001,.96603715,,3,1,1,-10000
867,.0385,.03445781,.027304813,3,0,0,
868,.25139999,1,,3,1,0,2514
869,.2184,1,,2,1,0,2184
870,.2599,.96730447,.15232499,2,0,0,
871,.18700001,,.081364095,2,0,1,
872,.35330001,1,.29864174,2,0,0,
873,.0704,.82859999,.2196441,1,1,0,704
874,.040800001,.4931877,.27526978,3,1,0,408
875,.2051,,,1,1,0,2051
876,.2379,,.34273177,1,1,1,-10000
877,.042100001,.036084536,.019889407,2,0,0,
878,.2463,,.57803297,1,1,0,2463
879,.14390001,.87122166,.18620183,3,1,0,1439.0001
880,.048900001,.030017715,.31842127,2,1,0,489
881,,1,.97462124,3,0,0,
882,.063600004,,.39311689,2,1,0,636.00006
883,.066399999,.79329997,.85869545,1,1,0,664
884,.0359,.38649932,.054089352,2,1,0,359
885,.29499999,.95842922,,2,1,0,2949.9998
886,.32319999,,,2,1,1,-10000
887,.1573,.89712679,.43549734,3,1,0,1573
888,.056600001,.055459939,.074539445,1,0,0,
889,.14390001,1,.030893872,1,0,0,
890,.0977,.90259999,.4283542,1,1,0,977
891,.1964,,.034145214,2,0,0,
892,.0539,,.05769315,2,1,0,539
893,.1084,,.033653721,2,0,0,
894,,,.13201354,1,0,1,
895,.057599999,.0345174,.20926234,2,0,0,
896,.083899997,.55943024,.027863316,2,0,0,
897,.27020001,.83090001,,2,1,0,2702.0002
898,.086499996,.068055861,.057123803,3,0,0,
899,.068000004,.74220002,,3,1,0,680.00006
900,.17110001,,.042215284,3,0,0,
901,.076499999,,.62063539,1,1,0,765
902,.1038,,,2,1,0,1038
903,.0568,.62120003,.042305507,1,0,0,
904,,1,,1,0,0,
905,.043400001,.048110742,.027561931,1,0,0,
906,.037099998,.2044,.16979444,1,1,0,370.99997
907,.060199998,.60659999,.08688993,3,1,0,602
908,.1225,.7508769,.84673661,2,1,0,1225
909,.041499998,.55536318,.2038071,3,1,0,414.99997
910,.045699999,.041735332,.0088068256,2,0,0,
911,.0339,.34827611,.17507131,2,1,0,339
912,.053800002,,.71726876,1,1,0,538
913,.034600001,.38391516,.0017316306,2,0,0,
914,.068099998,.62651885,.32391989,3,1,0,681
915,.25099999,,,1,1,0,2509.9998
916,.2448,,.76036662,3,1,0,2448
917,.0625,.55172014,.97214925,1,1,0,625
918,.093099996,.82410002,.06400723,1,0,0,
919,.205,.92737889,.1302104,2,0,0,
920,.1788,.99409997,.069499768,3,0,0,
921,.1242,,,3,1,0,1242
922,.3513,,.11193209,2,0,0,
923,.1567,.96922886,.16641586,3,0,0,
924,,,.23243691,1,0,0,
925,.3159,,.16387376,1,0,0,
926,.35769999,,.51452076,3,1,1,-10000
927,,,.32671341,2,0,0,
928,.1055,,.22629543,3,1,0,1055
929,.069300003,.55710495,.64977229,3,1,0,693.00006
930,.1139,.70741439,.10525022,2,1,0,1139
931,,,.32671341,3,0,0,
932,.26350001,,,2,1,0,2635
933,.2423,1,1,3,1,1,-10000
934,.056000002,.069628775,.025312399,1,0,0,
935,.1433,.8832339,,2,1,0,1433
936,.2199,1,.31508589,3,1,0,2199
937,.0407,.366,.45994264,1,1,0,407
938,.1832,1,,1,1,0,1832
939,.046700001,.72070003,.97878069,3,1,0,467
940,.1523,,.072514705,3,0,0,
941,.0744,.057288025,.10469214,1,0,0,
942,.34689999,,.33241445,1,0,0,
943,.0374,.020657979,.13254473,2,1,0,374
944,.078500003,.72850442,.11722537,2,1,0,785
945,.34979999,,,3,1,0,3498
946,.0341,.0889,.17804477,3,1,0,341
947,.069499999,.69940001,.16283749,1,1,0,695
948,.033199999,.77640003,.0097169364,1,0,0,
949,.0977,.91079998,,2,1,0,977
950,.1244,.73245358,,1,1,1,-10000
951,.2013,1,,2,1,0,2013
952,.29530001,,.32892883,2,1,0,2953
953,.032400001,.1657,.0022785715,2,0,0,
954,.076200001,.74309999,,1,1,0,762
955,.093199998,1,.29037735,2,1,1,-10000
956,.0407,.22229999,.099492297,1,1,0,407
957,.032699998,.38129225,.087175742,3,1,0,326.99997
958,.1177,.78170002,.57916617,3,1,0,1177
959,.034000002,.1679,.011320741,2,0,0,
960,.19410001,1,,2,1,1,-10000
961,.081500001,.83420002,,3,1,1,-10000
962,.034400001,.39470604,.051933274,2,1,0,344
963,.1211,,.036940243,2,0,0,
964,.2234,,.16411635,3,0,0,
965,.2379,1,1,2,1,0,2379
966,.2181,.94179857,.5533976,1,1,0,2181
967,.0414,.40400001,.17798786,2,1,0,414
968,.1006,.84429121,.06758368,3,0,0,
969,.1007,.72889137,.11654846,1,1,0,1007
970,.2485,,.59143871,1,1,0,2485
971,.068400003,.53139603,.023968806,1,0,0,
972,.2343,1,.20811993,3,0,1,
973,.3179,,.35659367,3,1,0,3179
974,.2577,,.15074895,3,0,0,
975,.089199997,,.071061581,3,0,0,
976,.0403,.30720001,.34240022,3,1,0,403
977,.033300001,.2863,.024781913,3,0,0,
978,.2471,.94179857,,2,1,0,2471
979,.1582,,.18250541,1,1,0,1582
980,,,.339165,2,0,0,
981,.37029999,.986,,1,1,0,3703
982,,1,.30580348,1,0,0,
983,.049400002,.41409999,.017195893,2,0,0,
984,.034299999,.016364178,.00037584599,2,0,0,
985,.1252,.71850002,,3,1,0,1252
986,.093999997,.81690001,.64221853,1,1,0,939.99994
987,.1727,,.21766104,3,1,0,1727
988,.040899999,.033240125,.016319795,2,0,0,
989,.33129999,,,2,1,0,3313
990,.031199999,.02,.0495575,1,0,0,
991,.093000002,.85939997,.10639168,3,0,0,
992,.17030001,,,3,1,0,1703.0001
993,.36880001,,,1,1,0,3688.0002
994,.037900001,.47019461,.10631029,3,1,0,379
995,.0964,,.091916576,1,0,0,
996,.1698,.84587777,.070508257,3,0,0,
997,.23989999,.84140003,.084583469,3,0,0,
998,.0374,.30880001,.0212752,2,1,0,374
999,.0471,.48687062,.034066807,2,1,0,471
1000,.0942,.90508187,,2,1,0,942
1001,.042300001,.45359567,.024008257,1,0,0,
1002,.031199999,.02,.036553361,3,0,0,
1003,.036600001,,.21688664,2,1,0,366
1004,.0385,.47470227,.095116749,3,1,0,385
1005,,,.25509948,1,0,0,
1006,.034000002,.47876653,.27122951,1,1,0,340.00003
1007,.039000001,.39656082,.20025584,3,1,0,390
1008,.26050001,1,.19973677,1,0,1,
1009,.2351,.96772861,.97462124,2,1,0,2351
1010,,1,,1,0,1,
1011,.0416,.45609066,.16329993,2,1,0,416
1012,.033399999,.38391516,.0016552396,2,0,0,
1013,.1018,,.15949665,2,1,0,1018
1014,,1,.32353896,1,0,0,
1015,.0341,.38991484,.0036780753,1,0,0,
1016,.057,,.020742351,2,0,0,
1017,.076300003,.81363809,.46982631,2,1,0,763
1018,.32370001,.86140001,.063007541,1,0,0,
1019,.040399998,.042613301,.017608879,1,0,0,
1020,.15009999,.98540002,.57506585,2,1,0,1500.9999
1021,.037900001,.66030002,.16269992,2,1,0,379
1022,.1626,.055337001,.41246575,3,0,0,
1023,.035599999,.1084,.13158871,1,1,0,356
1024,,1,.96426451,1,0,1,
1025,.050000001,,.30178049,1,1,0,500
1026,,1,,3,0,0,
1027,.17039999,,.15759368,3,0,0,
1028,.18520001,1,.11859398,3,0,0,
1029,,1,,1,0,0,
1030,.091799997,.62819999,.39594331,2,1,0,917.99994
1031,,,.20634869,1,0,1,
1032,,,.20664266,3,0,0,
1033,.1596,.94809997,.12379871,2,0,0,
1034,.035100002,.1219,.026080457,2,1,0,351.00003
1035,.23810001,1,.26587707,2,1,0,2381
1036,.082800001,,,1,1,0,828
1037,.1078,.94929999,.28695562,1,1,0,1078
1038,.27970001,,.34700838,2,1,0,2797
1039,.2685,1,,3,1,0,2685
1040,.1521,,.49997288,1,1,0,1521
1041,.069600001,.55710495,.51811528,3,1,0,696
1042,.059500001,.6602,.27117121,2,1,0,595
1043,.2455,.94179857,,1,1,0,2455
1044,.171,.6839,.10906965,3,0,0,
1045,,1,.30500615,3,0,0,
1046,.047800001,.50032866,.072364107,2,1,0,478
1047,.040199999,.50770003,.099936336,2,1,0,402
1048,.14129999,.85789859,.18409395,2,1,0,1412.9999
1049,.1918,.9012,.046055797,3,0,0,
1050,.2181,.73449999,.077146672,2,0,0,
1051,.041200001,.39219999,.19082287,2,1,0,412
1052,.1182,.67290002,.078458682,2,0,0,
1053,.23289999,,,1,1,0,2329
1054,.1086,.75172353,.11735552,1,1,0,1086
1055,,,,3,0,0,
1056,.1811,1,.38778174,1,1,0,1811
1057,,,,3,0,0,
1058,.2101,.96730447,.15595378,1,0,0,
1059,.054000001,.54068708,.026969953,2,0,0,
1060,.0748,.55943024,.024897955,3,0,0,
1061,.16859999,.83858931,.94121015,1,1,1,-10000
1062,.1477,.70160002,.30903304,1,1,0,1477
1063,.26570001,,.52616185,3,1,0,2657.0002
1064,.1045,1,.14325237,1,1,0,1045
1065,.25060001,,.33241445,2,1,0,2506
1066,.15369999,.73993874,.031874064,1,0,0,
1067,.35069999,.82969999,,3,1,0,3507
1068,.3524,,,1,1,1,-10000
1069,.071800001,.67940068,.30903304,3,1,0,718
1070,.076200001,.82433069,.15270746,1,1,0,762
1071,.22830001,.97790003,,2,1,0,2283
1072,.036899999,.60970002,.0045259525,3,0,0,
1073,.066500001,.63950002,.055872053,3,0,0,
1074,.064199999,.57066405,.06636408,3,0,0,
1075,.074900001,,.38990834,3,1,0,749
1076,.091899998,.72889137,,2,1,0,919
1077,.072700001,.95169997,.24064769,3,1,0,727
1078,.12989999,.83790767,.65136015,1,1,0,1298.9999
1079,.1169,,.90968347,2,1,0,1169
1080,.1152,.77602363,,3,1,0,1152
1081,.2159,,.40461466,2,1,0,2159
1082,.051100001,,.087847061,3,1,0,511
1083,.21699999,1,,3,1,0,2170
1084,.070200004,.421,.40370446,2,1,0,702.00006
1085,.087499999,.49810001,.48777562,1,1,0,875
1086,.2638,.94179857,.10839885,2,0,0,
1087,.30070001,,.26758707,3,0,0,
1088,.079800002,.6171,.056484148,1,0,0,
1089,.057700001,.59585321,.15589535,3,1,0,577
1090,,,,3,0,1,
1091,.12720001,,.069656193,3,0,0,
1092,.046500001,,.16552174,3,1,0,465
1093,,1,.092391521,3,0,0,
1094,.1245,.77602363,.77305746,3,1,0,1245
1095,.067599997,.72764254,.89154506,1,1,0,675.99994
1096,.1574,,.16828221,2,1,0,1574
1097,.1241,,,3,1,0,1241
1098,.0634,.61185491,.0052849092,3,0,0,
1099,.1566,.71613193,,3,1,0,1566
1100,.091700003,.068354838,.57916617,3,0,0,
1101,.1865,.9454,.12123966,2,0,1,
1102,.32839999,,.1611722,2,0,0,
1103,.034600001,.38206366,.12880725,1,1,0,346
1104,.058600001,1,.32699066,3,1,0,586
1105,.27700001,.97610003,.81287527,2,1,1,-10000
1106,.1093,1,.34786406,2,1,0,1093
1107,.37270001,,.17818502,1,0,0,
1108,.24079999,.94179857,.56836462,3,1,0,2408
1109,.27739999,,.13199231,3,0,0,
1110,.077699997,,,1,1,0,776.99994
1111,.063699998,.72071147,.040767878,1,0,0,
1112,.098999999,.65868545,.37217993,2,1,0,990
1113,.043499999,.4443,.028822776,1,0,0,
1114,.1009,,.09694355,2,1,0,1009
1115,.1895,.7885083,.35404766,2,1,0,1895
1116,.12710001,.84241378,.098865442,2,0,0,
1117,.0458,.64529997,.029367927,1,0,0,
1118,.1261,1,.25440064,1,1,1,-10000
1119,.037099998,.39169344,.11878293,2,1,0,370.99997
1120,.085699998,,.12462698,2,1,0,857
1121,.18520001,.96915865,,2,1,0,1852
1122,.32519999,,.16551255,2,0,0,
1123,.073299997,.60247707,,2,1,0,732.99994
1124,.29449999,,.16850413,2,0,1,
1125,.20039999,1,.16622099,2,0,0,
1126,.1451,1,,1,1,0,1451
1127,.1459,.69020188,.6953612,1,1,0,1459
1128,.3427,,.14449616,2,0,0,
1129,.1425,.96922886,1,3,1,0,1425
1130,,1,.26326504,1,0,1,
1131,.33270001,.96903706,.10648153,1,0,0,
1132,.3547,1,,3,1,0,3547
1133,.0429,.45944467,.26818332,3,1,0,429
1134,.1172,,.11974966,1,1,0,1172
1135,.0792,.53740001,.43420738,2,1,0,792
1136,,1,.4256717,1,0,1,
1137,.359,1,,2,1,0,3590
1138,.043499999,.45953372,.0090765795,2,0,0,
1139,.035700001,.29409999,.0184351,1,0,0,
1140,.2165,,.15784791,3,0,0,
1141,.2128,.06291873,.88990098,3,0,0,
1142,.23360001,,.052299049,1,0,0,
1143,,,.074767336,3,0,0,
1144,.043699998,.017839421,.031519134,3,0,0,
1145,.33930001,,.4097245,2,1,1,-10000
1146,.080499999,,.059485726,3,0,0,
1147,.042100001,.023635888,.065219387,2,1,0,421
1148,.104,.72641528,.090457305,3,0,0,
1149,.2481,.99070001,.99499929,1,1,1,-10000
1150,.19159999,,.23452307,1,1,0,1916
1151,.031199999,.02,.0012443087,3,0,0,
1152,.0381,.34779999,.21298231,3,1,0,381
1153,.26480001,.95281458,.092360243,3,0,1,
1154,.031300001,.02,.078975864,1,0,0,
1155,.042100001,.47604176,.14766349,2,1,0,421
1156,.1436,,,3,1,0,1436
1157,.14830001,.69020188,.083995812,1,0,1,
1158,.086199999,,.055623598,2,0,0,
1159,,,.34540284,3,0,0,
1160,.031199999,.02,.036553361,2,1,0,312
1161,.043900002,.6408,.30870387,2,1,0,439.00003
1162,.044799998,.45609066,.13139784,3,1,0,447.99997
1163,.065099999,1,.31374487,3,1,0,651
1164,.26409999,,,2,1,0,2640.9998
1165,.041000001,,.0085317297,2,0,0,
1166,,,,3,0,0,
1167,.045000002,.53600001,.02061714,1,0,0,
1168,.046700001,.0369629,.23701774,1,0,0,
1169,.039500002,.29460001,.19082287,2,1,0,395.00003
1170,.1719,.89988863,.20596449,3,1,0,1719
1171,.033399999,.018610233,.0034886303,2,0,0,
1172,.1913,1,.094652072,3,0,0,
1173,.18340001,.94959998,,1,1,0,1834
1174,.34079999,1,,3,1,0,3407.9998
1175,.1574,,,2,1,0,1574
1176,.032499999,.0788,.053418957,1,1,0,325
1177,.36309999,,.34847075,2,1,0,3631
1178,.1789,1,.079777852,2,0,0,
1179,.041700002,.47604176,.17290273,2,1,0,417.00003
1180,.058400001,.58060002,.27117121,2,1,0,584
1181,.26120001,,,3,1,0,2612
1182,.2071,.9356029,.12242167,3,0,0,
1183,.1192,.79155028,.078345984,3,0,0,
1184,.26679999,,,3,1,0,2667.9998
1185,.36759999,1,,1,1,1,-10000
1186,.0385,,.055799101,2,1,0,385
1187,.036200002,.1169,.00044831354,1,0,0,
1188,.038899999,.45327559,.0022272035,1,0,0,
1189,.23010001,.94440001,.69922894,3,1,0,2301
1190,.046500001,.6864,.066118203,2,1,0,465
1191,.0823,.72948825,.63975275,3,1,0,823
1192,.34650001,,.29041237,3,0,1,
1193,.039000001,.2069,.10631029,2,1,0,390
1194,.1046,,.20971268,1,1,0,1046
1195,.1162,.75172353,.078737356,3,0,0,
1196,.1965,,,1,1,0,1965
1197,.37329999,1,.92646432,3,1,0,3732.9998
1198,,,.339165,2,0,0,
1199,.1286,.81919998,.068435617,1,0,0,
1200,.048,.45039999,.34782806,3,1,0,480
1201,.102,,,3,1,0,1020
1202,.2024,1,.0925477,2,0,0,
1203,.2181,,.20822687,2,1,0,2181
1204,.3515,,.32988587,1,0,0,
1205,.1283,.70351124,.058185894,2,0,0,
1206,.149,,,2,1,0,1490
1207,.092399999,.72889137,.56836462,1,1,0,924
1208,,,,1,0,1,
1209,.1074,,.17729121,2,1,0,1074
1210,.33739999,,.24026439,3,0,0,
1211,.0616,,.3461819,3,1,0,616
1212,.15449999,,,1,1,0,1544.9999
1213,.032499999,.35069099,.000033416673,2,0,0,
1214,.2597,1,,1,1,0,2597
1215,.14830001,,,3,1,0,1483.0001
1216,.1212,,.19160426,3,1,0,1212
1217,.1286,.84429121,.037746225,3,0,0,
1218,.17910001,,.060804222,1,0,0,
1219,.1227,.69020188,.064672157,1,0,0,
1220,.091600001,.065758422,.18805788,3,0,0,
1221,.038199998,.017859058,.023052575,1,0,0,
1222,.12630001,1,.16962822,1,1,0,1263.0001
1223,.26719999,.95842922,.75348425,1,1,0,2672
1224,.1911,,.11283492,2,0,0,
1225,.038400002,.037625201,.4001202,2,1,0,384.00003
1226,.2155,1,,2,1,0,2155
1227,.29640001,1,,2,1,0,2964
1228,.1604,.8951987,.16721705,2,1,0,1604
1229,,1,,3,0,0,
1230,.1829,.9356029,.19396228,3,0,0,
1231,.052900001,.63073683,.46573648,1,1,0,529
1232,.039000001,.43090001,.0074054855,2,0,0,
1233,.031199999,.02,.000070452777,1,0,0,
1234,.069899999,.55857754,.98413432,2,1,0,699
1235,.104,1,.21688031,1,1,0,1040
1236,.17309999,.76029998,1,2,1,0,1731
1237,.27489999,,.97462124,2,1,0,2749
1238,.1078,.66281295,.017573014,2,0,1,
1239,.1147,,.2283331,2,1,0,1147
1240,.21179999,,.99178028,1,1,0,2118
1241,.031199999,.02,.000031315987,3,0,0,
1242,.2597,,.13247924,3,0,0,
1243,,.94779998,,1,0,0,
1244,.1242,,.067419447,3,0,0,
1245,.33629999,,,1,1,0,3362.9998
1246,.1901,.7885083,.047961902,1,0,0,
1247,.29859999,1,.33241445,1,1,0,2986
1248,.26030001,1,.23820347,2,0,0,
1249,.3276,.99087882,.22508082,1,0,0,
1250,.086999997,.58770001,.42223322,2,1,0,870
1251,.1732,.94729793,.11468735,3,0,0,
1252,.2022,.96674216,,3,1,1,-10000
1253,.3057,1,,3,1,0,3057
1254,.1105,.64740002,1,1,1,0,1105
1255,,1,.25422272,3,0,0,
1256,.1538,1,.14492105,3,0,0,
1257,,,.8200078,2,0,0,
